rxns,pgi1,pgi2,pgi4,pgi5,pgi6,pgi7,pgi8,pts1,pts2,pts3,pts4,sdh1,sdh2,sdh3,tpi1,tpi2,tpi3
NO2tex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NADPHQR4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO3R1bpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NADPPPS,0.00121311,0.00106209,0.00126892,0,0,0.00121049,0.00124124,0.00096847,0.00137693,0.00102027,0.0014946,0.00159097,0,0,0.00086371,0.00088842,0
LPLIPAL2ATE140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NADS1,0.00156935,0.00132123,0.00157853,0.00139972,0.00162141,0.00150676,0.00154972,0.00120787,0.00171289,0.00126921,0.00186878,0.00198273,0.00206057,0.00204037,0.00107445,0.00110515,0.00109983
NADTRHD,3.13787518,4.07226242,4.01210576,4.21991632,2.18626577,6.29147328,2.37451544,0,0,0,0,0,0,0,0,0,0
NAMNPP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAt3_1p5pp,0.35642073,0,0.10053905,0.00000425,0,0.13623738,0,0.00855711,0,0,0,0,0,0,0,0,0.02453492
NO3R1pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO3R2bpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO3R2pp,0,0,0,0,0,0,0,0,0,0,-0.00000019,0,0,0,0,0,0
NO3t7pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO3tex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NODOx,0,0,0,0,0,0,0,0,0,0,-0.00000009,0,0,0,0,0,0
NAt3_2pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAt3pp,0,0,0,0.01664192,0,0,0,0,0,0,0.22787376,0,0,0,0,0,0
NODOy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAtex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LPLIPAL2ATE141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NDPK1,0.52232157,0.49285333,0.51890119,0.97778522,2.1149945,0.49515698,0.48458133,0.41062698,0.58231897,0.24503658,0.63530977,0,0.30254939,0.69365032,1.41786005,0,0.3738996
NDPK2,0.27515534,0.23165346,0.27676499,0.24825154,0.28458443,0.26409991,0.3047997,0.22492342,0.31896599,0.2363457,0.34799448,0.36921421,0.38370997,0.37994778,0.20007869,0.20578691,0.20480426
NOVBCNtex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOVBCNtpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOtex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NDPK3,0.09515325,0.08010948,0.09570988,0.08203197,0.09800765,0.09137271,0.07828133,0.08680325,0.12310641,0.09121876,0.13429012,0.14249043,0.14809465,0.14664265,0.07722106,0.07945284,0.07904517
NOtpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NDPK4,0.02269393,0.01910604,0.02282669,0.02024104,0.02344671,0.02177999,0.02241008,0.01746668,0.02476965,0.01835369,0.02702392,0.02867177,0.02979741,0.02950526,0.01553733,0.01597984,0.0159043
LPLIPAL2ATE160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NDPK5,0.01763676,0.01484841,0.01773993,0.01573048,0.01822179,0.01692421,0.01741616,0,0,0,0,0,0,0,0,0,0
NTD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTD10,0,0,0.00000014,0,0,0.00016227,0,0,-0.00000004,-0.00000003,0,0,0,-0.00000007,0,0,0
NTD10pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LPLIPAL2ATE161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTD11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTD11pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTD12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTD12pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTD1pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTD2,0,-0.00000069,-0.00000003,0,0,0.00012033,0,0,-0.00000005,-0.00000002,0,0,-0.00000004,-0.00000005,-0.00000066,0.00002071,0
URIC,0,0,0.00000014,0.00000017,0,0.00016227,0,0,-0.00000004,-0.00000003,0,0,-0.00000006,-0.00000007,0,0.00002817,0
NTD2pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LPLIPAL2ATE180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTD3,0,0,0,0,0,0,0.00859978,0,0,0.00570194,0,0,0,0,0,0,0
NTD3pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LPLIPAL2ATE181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTD4,0,0,0,0,0.0000146,0,0,0,0,0,0,0,0,0,0,0,0
NTD4pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTD9pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTP10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTD5,0,-0.00000005,0,0,0,0.0000089,0,0,0,0,0,0,0,0,-0.00000006,0.00000143,0
LPLIPAL2ATG120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTD5pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTP11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTP12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTD6,0,0,0,0,0,0,0.00758508,0,0,0,0,0.08313956,0.01849494,0.07628432,0,0,0
LPLIPAL2ATG140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTD6pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTD7,0.00056871,0,0,0,0,0,0.00114805,0,0,0,0,0,0,0,0,0,0
NTP3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTP3pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTD7pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTP5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LPLIPAL2ATG141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTPP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTPP10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTD8,0,0,0,0.00000488,0,0,0.0000213,0,0,0,0,0,0,0,0,0,0
NTD8pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTD9,0,0,0.29033217,0.34805247,4.35381551,0,0.11009555,0,0,0,0,0,0,0,0,0,0
NTPP11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTPP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTPP3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTPP4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTPP5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPMEACPS,0.00000133,0.00000116,0.00000139,0.00000123,0.00000136,0.00000132,0.00000136,0.00000106,0.0000015,0.00000111,0.00000164,0.00000174,0.00000181,0.00000179,0.00000094,0.00000097,0.00000088
LPLIPAL2ATG160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORNDC,0.02755417,0.02319788,0.02771534,0.03941358,0.02846816,0.02647359,0.02720952,0.02120742,0.03002996,0.02228438,0.03281148,0.03481218,0.03617894,0.03572789,0.01819832,0.01939163,0.01931043
ORNabcpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTPP6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTPP7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTPP8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORNtex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LPLIPAL2ATG161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OROTt2_2pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OROTtex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORPT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTPP9,0,0,0,0,0,0,0.00271601,0,0,0,0,0,0,0,0,0.2513703,0
NTPTP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTPTP2,0,0.05853089,0,0.36608738,0,0,0,0,0,0,0,0,0,0,0,0,0
OXAMTC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LPLIPAL2ATG180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OXCDC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OXCOAHDH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTRIR2x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTRIR3pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTRIR4pp,0,0,0,0,0,0,0,0,0,0,-0.00000019,0,0,0,0,0,0
OXDHCOAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P5CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O16A4COLIPAabctex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LPLIPAL2ATG181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O16A4Lpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P5CR,0.14840705,0.12474181,0.14893552,0.1319271,0.15281913,0.14201787,0.14619915,0.11384294,0.1616381,0.1196425,0.17613436,0.18687426,0.19421453,0.19231509,0.1012681,0.10416158,0.10365976
PA120abcpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA140abcpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA141abcpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O16AP1pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O16AP2pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O16AP3pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O16AT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O16AUNDtpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA160abcpp,0,0,0,0,0,0.00001898,0,0,0,0,0,0,0,0,0,0,0
LPLIPAL2E120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA161abcpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA180abcpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O16GALFT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O16GLCT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O16GLCT2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA181abcpp,0,0,0,0,0,0.00000761,0,0,0,0,0,0,0,0,0,0,0
LPLIPAL2E140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PACALDt2rpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PACALDtex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PACCOAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O2Stex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O2tex,13.74334286,11.86428691,13.74569108,12.38484362,16.91776561,12.91669475,14.50834807,10.79568472,14.17356787,9.69969226,15.19865874,12.81049966,14.80600584,12.903998,13.77250669,12.63346914,13.16627079
O2tpp,13.74334286,11.86428691,13.74569108,12.38484362,16.91776561,12.91669475,14.50834807,10.79568472,14.17356787,9.69935475,15.19865874,12.81049966,14.80600584,12.903998,13.77250669,12.6334612,13.16627079
OAADC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PACCOAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OBTFL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LPLIPAL2E141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OCBT,0.19792118,0.16663013,0.19907902,0.17679592,0.20448642,0.18991932,0.1954456,0.1523326,0.21606864,0.16006847,0.2356844,0.2500554,0.25987296,0.25742134,0.13617285,0.13936825,0.13870655
OCDCAtexi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PANTS,0.00039664,0.00033393,0.00039896,0.00035377,0.0004098,0.00038082,0.00039168,0.00030465,0.00043292,0.00032078,0.00047232,0.0005004,0.0005208,0.00051569,0.00027156,0.00027932,0.00027797
PAPA120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAPA120pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAPA140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OCDCEAtexi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OCTAtex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OCTDPS,0.00046068,0.00038785,0.00046338,0.00041089,0.00047596,0.00044293,0.00045359,0.00035384,0.00050282,0.00037262,0.00054634,0.00058119,0.00060492,0.00059895,0.0003154,0.00032412,0.00032285
OCTNLL,0,0,-0.00000014,0,0,0,-0.00000008,0,-0.00000016,0,0.00000001,0,0,0,-0.00000008,0,0
PAPA140pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LPLIPAL2E160,0,0,0,0,0,0.00000292,0,0,0,0,0,0,0,0,0,0,0
PAPA141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAPA141pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OGMEACPD,0.00000133,0.00000116,0.00000139,0.00000123,0.00000136,0.00000132,0.00000136,0.00000106,0.0000015,0.00000111,0.00000164,0.00000174,0.00000181,0.00000179,0.00000094,0.00000097,0.00000088
OGMEACPR,0.00000133,0.00000116,0.00000139,0.00000123,0.00000136,0.00000132,0.00000136,0.00000106,0.0000015,0.00000111,0.00000164,0.00000174,0.00000181,0.00000179,0.00000094,0.00000097,0.00000088
LPLIPAL2E161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OGMEACPS,0.00000133,0.00000116,0.00000139,0.00000123,0.00000136,0.00000132,0.00000136,0.00000106,0.0000015,0.00000111,0.00000164,0.00000174,0.00000181,0.00000179,0.00000094,0.00000097,0.00000088
OHPBAT,0.00015356,0.00012928,0.00015446,0.00013696,0.00015865,0.00014744,0.00015164,0.00011795,0.00016761,0.00012419,0.00018286,0.00019373,0.00020163,0.00019965,0.00010513,0.00010812,0.00010762
PAPA160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAPA160pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000281,0
PAPA161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LPLIPAL2E180,0,0,0,0,0,0,0,0,0,0,0,0,0.00000038,0,0,0,0
PAPA161pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000495,0
PAPA180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAPA180pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OHPHM,0.00015356,0.00012928,0.00015446,0.00013696,0.00015865,0.00014758,0.0001512,0.00011795,0.00016761,0.00012419,0.00018211,0.00019373,0.00020163,0.00019965,0.00010502,0.00010807,0.00010762
OMBZLM,0.00015356,0.00012928,0.00015446,0.00013696,0.00015865,0.00014758,0.0001512,0.00011795,0.00016761,0.00012419,0.00018211,0.00019373,0.00020163,0.00019965,0.00010502,0.00010807,0.00010762
OMCDC,0.30145968,0.2537984,0.30322318,0.26887617,0.31145938,0.28943742,0.29768904,0.23202234,0.32903284,0.24380505,0.35897796,0.38086686,0.39582021,0.39193937,0.2063927,0.21229063,0.2112681
PAPA181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAPA181pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OMMBLHX,0.00015356,0.00012928,0.00015446,0.00013696,0.00015865,0.00014758,0.0001512,0.00011795,0.00016761,0.00012419,0.00018211,0.00019373,0.00020163,0.00019965,0.00010502,0.00010807,0.00010762
LPLIPAL2E181,0,0,0,0,0,0.00000497,0,0,0,0,0,0,0,0,0,0,0
OMMBLHX3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAPPT3,0.01898988,0.01598755,0.01910097,0.01693735,0.0196198,0.01823257,0.01875236,0.01461581,0.0207268,0.01535804,0.02261314,0.02399199,0.02493395,0.02468948,0.01300132,0.01337285,0.01330844
PAPSR,0.17067733,0.14369317,0.17167603,0.15222976,0.17633874,0.16387094,0.16853926,0.13136318,0.1862887,0.13803523,0.203241,0.21563264,0.22410174,0.22190452,0.11685346,0.1201927,0.11961335
OMPDC,0.22057931,0.18570536,0.22186967,0.19673782,0.22789613,0.21178257,0.21782032,0.16977172,0.24075471,0.17839318,0.26266568,0.27868172,0.28962331,0.28678368,0.1510184,0.15533394,0.15458575
PAPSR2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDE1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDE4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OMPHHX,0.00015356,0.00012928,0.00015446,0.00013696,0.00015865,0.00014758,0.0001512,0.00011795,0.00016761,0.00012419,0.00018211,0.00019373,0.00020163,0.00019965,0.00010502,0.00010807,0.00010762
OMPHHX3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LPLIPAL2G120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OP4ENH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPHBDC,0.00015356,0.00012928,0.00015446,0.00013696,0.00015865,0.00014775,0.0001512,0.00011795,0.00016761,0.00012419,0.00018211,0.00019373,0.00020163,0.00019965,0.00010502,0.00010814,0.00010762
PDH,7.1014673,5.78210788,7.38828531,4.21580047,8.20992544,4.52664116,4.14725835,8.87569417,8.27296958,7.43445792,9.20182974,9.6239084,14.55607514,11.21041176,5.9702875,7.02109016,5.59393149
PDX5PO2,0.00015356,0.00012928,0.00015446,0.00013696,0,0.00014735,0,0.00011819,0.00016761,0,0,0,0,0,0.00010513,0,0
PDX5POi,0,0,0,0,0.00015865,0,0.00015164,0,0,0.00012419,0.00018286,0.00019401,0.00020163,0.00019965,0,0.00010812,0.00010762
PDX5PS,0.00015356,0.00012911,0.00015446,0.00013696,0.00015865,0.00014735,0.00015164,0.00011819,0.00016761,0.00012419,0.00018286,0.00019401,0.00020163,0.00019965,0.00010513,0.00010812,0.00010762
OPHHX,0.00015356,0.00012928,0.00015446,0.00013696,0.00015865,0.00014775,0.0001512,0.00011795,0.00016761,0.00012419,0.00018211,0.00019373,0.00020163,0.00019965,0.00010502,0.00010814,0.00010762
OPHHX3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPMEACPD,0.00000133,0.00000116,0.00000139,0.00000123,0.00000136,0.00000132,0.00000136,0.00000106,0.0000015,0.00000111,0.00000164,0.00000174,0.00000181,0.00000179,0.00000094,0.00000097,0.00000088
OPMEACPR,0.00000133,0.00000116,0.00000139,0.00000123,0.00000136,0.00000132,0.00000136,0.00000106,0.0000015,0.00000111,0.00000164,0.00000174,0.00000181,0.00000179,0.00000094,0.00000097,0.00000088
PDXPP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LPLIPAL2G140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE120abcpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE140abcpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LPLIPAL2G141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE141abcpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PG120abcpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PG140abcpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LPLIPAL2G160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PG141abcpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PG160abcpp,0.00742325,0.00624961,0.00746667,0.0066209,0.00766949,0.00712721,0.0073304,0.0057134,0.00810222,0.00600354,0.0088396,0.0093786,0.00974682,0.00965125,0.00508227,0.00522972,0.00520234
PG161abcpp,0.00577402,0.00486113,0.0058078,0.00514993,0.00596555,0.00554375,0.0057018,0.00444405,0.00630214,0.00466973,0.0068757,0.00729495,0.00758136,0.00750703,0.00395314,0.00406783,0.00404653
PE160abcpp,0.02189652,0.01843462,0.02202461,0.01952982,0.02262285,0.0210241,0.02162264,0.01685294,0.02389929,0.01770878,0.02607436,0.02766426,0.0287504,0.02846851,0.0149913,0.01542175,0.01534546
PE161abcpp,0.01703078,0.01433816,0.0171304,0.01519,0.01759571,0.01635159,0.01681776,0.01310796,0.01858851,0.01377362,0.02028024,0.02151684,0.02236162,0.02214237,0.01166001,0.01199323,0.01193546
PG180abcpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LPLIPAL2G161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PG181abcpp,0.0029755,0.00250506,0.0029929,0.00265389,0.0030742,0.00285683,0.00293828,0.00229013,0.00324765,0.00240643,0.00354322,0.00375927,0.00390686,0.00386856,0.00203715,0.00209625,0.00208528
PE180abcpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE181abcpp,0.00877775,0.00738996,0.0088291,0.007829,0.00906892,0.0084334,0.00866796,0.00675591,0.00958061,0.00709899,0.01045254,0.01108989,0.01152529,0.01141229,0.00600963,0.00618329,0.0061516
PEAMNOpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEAMNtex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGAMT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGCD,1.14054876,0.9189139,0.91447488,0.79647277,0.50281292,1.04883288,0.59893006,0.84006299,1.2345587,0.88272842,1.34690373,1.20396467,1.26050572,0.94707739,7.09531435,1.97857598,3.0251397
PGI,0,0,0,0,0,0,0,10.23575054,6.8023616,11.59020292,6.71003272,10.54313978,11.47968817,11.20702326,6.92951213,7.62012317,7.55794164
LPLIPAL2G180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGK,0,0,0,0.08512116,0.25752837,0,0,0.48637232,0,0,0,0,0,0,0,0,0
PGL,7.36091194,6.77731422,8.79582613,6.80428368,8.0266341,7.19898481,8.07958258,2.68420287,2.78556799,1.5215032,2.98353711,2.82933884,2.62120002,2.75500986,2.1375816,0.36443706,0.87975432
PGLYCP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGMT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGP120abcpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGP140abcpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERD,0.00015356,0.00012928,0.00015446,0.00013696,0.00015865,0.00014744,0.0001512,0.00011795,0.00016761,0.00012419,0.00018286,0.00019373,0.00020163,0.00019965,0.00010514,0.00010814,0.00010762
PETNT161pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PETNT181pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PFK,1.05913284,0.67969306,0.26946573,0,0,0.88097909,0,8.16344045,6.75763393,0,6.45205687,6.73815849,10.24829613,6.38301721,6.78437444,7.42434241,7.54980417
PFK_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PFK_3,1.82226353,1.6991421,2.81054715,3.92568664,3.99455808,3.10091346,4.02891384,0,0.28667501,11.64924926,0.64175144,0.46098561,0.51805926,0.25315678,0.61643734,0.01934266,0.05671436
PFL,0.01095384,0.06517299,0.60986436,2.15435772,0.06192695,0.0745507,2.52389819,1.48939,0,5.29753162,0,6.39460604,2.42550857,5.3878958,0,0,0
PGP141abcpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGP160abcpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGP161abcpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LPLIPAL2G181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGP180abcpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGP181abcpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLIPA1E181pp,0,0,0,0,0,0.00000497,0,0,0,0,0,0,0,0,0,0,0
PGPP120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSERDHr,0,0,0,0,0,0,0,0,0,0,0,0.00572014,0,0.00311247,0,0,0
PGPP120pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGPP140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLIPA1G120pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLIPA1G140pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLIPA1G141pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLIPA1G160pp,0,0,0,0,0,0.00001241,0,0,0,0,0,0,0,0,0,0,0
PLIPA1G161pp,0,0,0,0,0,0.00000965,0,0,0,0,0,0,0,0,0,0,0
PGPP140pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGPP141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGPP141pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLIPA1G180pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLIPA1G181pp,0,0,0,0,0,0.00000497,0,0,0,0,0,0,0,0,0,0,0
PLIPA2A120pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLIPA2A140pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGPP160,0.01135316,0.00955821,0.01141958,0.01012605,0.01172976,0.01088142,0.01121116,0.00873811,0.01239159,0.00918186,0.01351934,0.01434369,0.01490684,0.01476069,0.00777288,0.007995,0.00795649
PGPP160pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGPP161,0.00883077,0.00743462,0.00888243,0.00787629,0.0091237,0.00846384,0.00872032,0.00679672,0.00963849,0.00714188,0.01051568,0.01115688,0.01159491,0.01148123,0.00604594,0.00621871,0.00618876
PLIPA2A141pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
