rxns,pgi1,pgi2,pgi3,pgi4,pgi5,pgi6,pgi7,pgi8,pts1,pts2,pts3,pts4,sdh1,sdh2,sdh3,tpi1,tpi2,tpi3,
MMETt2pp,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,
LPLIPAL1G181pp,   0.00000000,  -0.00000001,   0.00000000,  -0.00000000,   0.00000000,   0.00000000,   0.00000000,  -0.00000000,  -0.00000000,  -0.00000000,   0.00000000,  -0.00000000,  -0.00000000,  -0.00000000,   0.00000000,  -0.00000001,   0.00000255,   0.00000000,
MMETtex,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,
MMM,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,
MOADSUx,   0.00033880,   0.00028537,   0.00033456,   0.00034061,   0.00032380,   0.00035004,   0.00032941,   0.00033336,   0.00026036,   0.00036976,   0.00027401,   0.00040170,   0.00042771,   0.00044484,   0.00045615,   0.00023200,   0.00023849,   0.00023744,
MOAT,   0.00561289,   0.00472548,   0.00554268,   0.00564572,   0.00536441,   0.00579907,   0.00545740,   0.00554268,   0.00432004,   0.00612627,   0.00453941,   0.00668382,   0.00709142,   0.00736979,   0.00755705,   0.00384283,   0.00395870,   0.00393361,
MN2t3pp,   0.00000000,  -0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,  -0.00000000,   0.00000000,   0.00000000,
LPLIPAL2A120,   0.00000000,  -0.00000000,   0.00000000,  -0.00000000,   0.00000000,   0.00000000,   0.00000000,  -0.00000000,  -0.00000000,  -0.00000000,  -0.00000000,  -0.00000000,  -0.00000000,  -0.00000000,   0.00000000,  -0.00000000,  -0.00000000,   0.00000000,
MN2tpp,   0.00045311,   0.00038147,   0.00044744,   0.00045576,   0.00043305,   0.00046814,   0.00044056,   0.00044744,   0.00034874,   0.00049455,   0.00036645,   0.00053956,   0.00057246,   0.00059494,   0.00061005,   0.00031022,   0.00031904,   0.00031755,
MOAT2,   0.00561289,   0.00472548,   0.00554268,   0.00564572,   0.00536441,   0.00579907,   0.00545740,   0.00554268,   0.00432004,   0.00612627,   0.00453941,   0.00668382,   0.00709142,   0.00736979,   0.00755705,   0.00384283,   0.00395870,   0.00393361,
LPLIPAL2A140,   0.00000000,  -0.00000000,   0.00000000,  -0.00000000,   0.00000000,   0.00000000,   0.00000000,  -0.00000000,  -0.00000000,  -0.00000000,  -0.00000000,  -0.00000000,  -0.00000000,  -0.00000000,   0.00000000,  -0.00000000,  -0.00000000,   0.00000000,
MOAT3C,   0.00561289,   0.00472548,   0.00554268,   0.00564572,   0.00536441,   0.00579907,   0.00545740,   0.00554268,   0.00432004,   0.00612627,   0.00453941,   0.00668382,   0.00709142,   0.00736979,   0.00755705,   0.00384283,   0.00395264,   0.00393361,
MN6PP,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,
LPLIPAL2A141,   0.00000000,  -0.00000000,   0.00000000,  -0.00000000,   0.00000000,   0.00000000,   0.00000000,  -0.00000000,  -0.00000000,  -0.00000000,  -0.00000000,  -0.00000000,  -0.00000000,  -0.00000000,   0.00000000,  -0.00000000,  -0.00000000,   0.00000000,
MNLptspp,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,
MOBDabcpp,   0.00009434,   0.00007946,   0.00009316,   0.00009485,   0.00009016,   0.00009747,   0.00009173,   0.00009286,   0.00007251,   0.00010296,   0.00007630,   0.00011190,   0.00011903,   0.00012387,   0.00012702,   0.00006460,   0.00006639,   0.00006612,
MOBDtex,   0.00009434,   0.00007946,   0.00009316,   0.00009485,   0.00009016,   0.00009747,   0.00009173,   0.00009286,   0.00007251,   0.00010296,   0.00007630,   0.00011190,   0.00011903,   0.00012387,   0.00012702,   0.00006460,   0.00006639,   0.00006612,
LPLIPAL2A160,   0.00000000,  -0.00000000,   0.00000000,  -0.00000000,   0.00000000,   0.00000000,   0.00000000,  -0.00000000,  -0.00000000,  -0.00000000,  -0.00000000,  -0.00000000,  -0.00000000,  -0.00000000,   0.00000000,  -0.00000000,  -0.00000000,   0.00000000,
MOCDS,   0.00000482,   0.00000406,   0.00000476,   0.00000485,   0.00000461,   0.00000498,   0.00000469,   0.00000476,   0.00000371,   0.00000526,   0.00000390,   0.00000574,   0.00000593,   0.00000633,   0.00000649,   0.00000330,   0.00000336,   0.00000338,
MOCOS,   0.00008952,   0.00007540,   0.00008840,   0.00009000,   0.00008556,   0.00009249,   0.00008704,   0.00008810,   0.00006880,   0.00009770,   0.00007240,   0.00010616,   0.00011294,   0.00011754,   0.00012053,   0.00006130,   0.00006300,   0.00006274,
MOGDS,   0.00000482,   0.00000406,   0.00000476,   0.00000485,   0.00000461,   0.00000498,   0.00000469,   0.00000476,   0.00000371,   0.00000526,   0.00000390,   0.00000574,   0.00000609,   0.00000633,   0.00000649,   0.00000330,   0.00000339,   0.00000338,
MOHMT,   0.00039664,   0.00033393,   0.00039168,   0.00039896,   0.00037908,   0.00040980,   0.00038565,   0.00039168,   0.00030465,   0.00043292,   0.00032078,   0.00047232,   0.00050040,   0.00052080,   0.00053403,   0.00027156,   0.00027932,   0.00027797,
MOX,   0.00098816,   0.00083194,   0.00082416,   0.00099380,   0.00094442,   0.00086228,   0.00096079,   0.00082416,   0.00064473,   0.00107858,   0.00000000,   0.00099347,   0.00105430,   0.00109590,   0.00119625,   0.00067655,   0.00055927,   0.00058490,
MPTAT,   0.00016940,   0.00014268,   0.00016728,   0.00017030,   0.00016190,   0.00017502,   0.00016471,   0.00016668,   0.00013018,   0.00018488,   0.00013700,   0.00020085,   0.00021386,   0.00022242,   0.00022807,   0.00011600,   0.00011924,   0.00011872,
MPTG,   0.00926322,   0.00779869,   0.00914736,   0.00931741,   0.00885316,   0.00957049,   0.00900662,   0.00914736,   0.00712956,   0.01011051,   0.00749162,   0.01103064,   0.01170324,   0.01216272,   0.01247178,   0.00634201,   0.00652338,   0.00649183,
MNLtex,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,
MNNH,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,
MNt2pp,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,
MNtex,   0.00045311,   0.00038147,   0.00044744,   0.00045576,   0.00043305,   0.00046814,   0.00044056,   0.00044744,   0.00034874,   0.00049455,   0.00036645,   0.00053956,   0.00057246,   0.00059494,   0.00061005,   0.00031022,   0.00031904,   0.00031755,
NDPK6,   0.00000000,   0.01438056,   0.01686740,   0.01718097,   0.01632002,   0.00000000,   0.01660789,   0.00066124,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,
MPTG2,   0.00046344,   0.00039017,   0.00045764,   0.00046615,   0.00044292,   0.00047881,   0.00045060,   0.00045764,   0.00035669,   0.00050583,   0.00037480,   0.00055186,   0.00058551,   0.00060850,   0.00062396,   0.00031729,   0.00032610,   0.00032478,
MPTS,   0.00016940,   0.00014268,   0.00016728,   0.00017030,   0.00016190,   0.00017502,   0.00016471,   0.00016668,   0.00013018,   0.00018488,   0.00013700,   0.00020085,   0.00021386,   0.00022242,   0.00022807,   0.00011600,   0.00011924,   0.00011872,
MPTSS,   0.00033880,   0.00028537,   0.00033456,   0.00034061,   0.00032380,   0.00035004,   0.00032941,   0.00033336,   0.00026036,   0.00036976,   0.00027401,   0.00040170,   0.00042771,   0.00044484,   0.00045615,   0.00023200,   0.00023849,   0.00023744,
MSAR,   0.00000000,  -0.00000064,   0.00000000,  -0.00000003,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,  -0.00000004,   0.00000000,   0.00000000,   0.00001930,   0.00000000,
NDPK7,   0.00000000,   0.01484841,   0.01741616,   0.01773993,   0.01685601,   0.00000000,   0.01714820,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,
NDPK8,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,
LPLIPAL2A161,   0.00000000,  -0.00000000,   0.00000000,  -0.00000000,   0.00000000,   0.00000000,   0.00000000,  -0.00000000,  -0.00000000,  -0.00000000,  -0.00000000,  -0.00000000,  -0.00000000,  -0.00000000,   0.00000000,  -0.00000000,  -0.00000000,   0.00000000,
NH4tex,   7.23476125,   6.09120974,   7.14426818,   7.27739218,   6.91449223,   7.47474504,   7.03435125,   7.14455437,   5.56854517,   7.89691753,   5.85135060,   8.61548814,   9.14083638,   9.49973400,   9.74070813,   4.95479947,   5.09455532,   5.07024405,
NH4tpp,   7.23476125,   6.09120974,   7.14426818,   7.27739218,   6.91449223,   7.47474504,   7.03435125,   7.14455437,   5.56854517,   7.89691753,   5.85135060,   8.61548814,   9.14083638,   9.49973400,   9.74070813,   4.95479947,   5.09455532,   5.07024405,
NHFRBO,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,
MSO3abcpp,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,
MSO3tex,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,
MTAN,   0.00464401,   0.00390978,   0.00458592,   0.00467116,   0.00443843,   0.00479805,   0.00451536,   0.00458592,   0.00357432,   0.00506875,   0.00375584,   0.00553008,   0.00586728,   0.00609762,   0.00625258,   0.00317949,   0.00328019,   0.00325460,
MTHFC,   0.64980479,   0.49112080,   0.65431324,   0.60944379,   0.58868052,   0.65041675,   0.62958022,   0.62115341,   0.47407834,   0.72515996,   0.48121553,   0.78901884,   0.83821412,   0.65295383,   0.69287677,   6.08145698,   2.06667964,   4.78727442,
MTHFD,   0.64980479,   0.49112080,   0.65431324,   0.60944379,   0.58868052,   0.65041675,   0.62958022,   0.62115341,   0.47407834,   0.72515996,   0.48121553,   0.78901884,   0.83821412,   0.65295383,   0.69287677,   6.08145698,   2.06667964,   4.78727442,
MTHFR2,   0.10870988,   0.09152307,   0.10734980,   0.10934592,   0.10389743,   0.11231586,   0.10569856,   0.10734847,   0.08366907,   0.11865319,   0.08791903,   0.12944877,   0.13734404,   0.14273752,   0.14636436,   0.07442802,   0.07655455,   0.07618565,
NI2abcpp,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,
NI2t3pp,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,
MTHTHFSs,   0.00092269,   0.00077686,   0.00091098,   0.00092814,   0.00111817,   0.00095329,   0.00089716,   0.00090943,   3.19510541,   0.21327928,   2.79853327,   0.00109581,   0.00116468,   0.00121157,   0.00124229,   0.00063175,   0.00064989,   0.00064659,
MTRPOX,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,
N2Otex,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,
NI2tex,   0.00021140,   0.00017798,   0.00020876,   0.00021264,   0.00020205,   0.00021842,   0.00020555,   0.00020876,   0.00016271,   0.00023074,   0.00017097,   0.00025174,   0.00026709,   0.00027758,   0.00028463,   0.00014474,   0.00014885,   0.00014816,
LPLIPAL2A180,   0.00000000,  -0.00000000,   0.00000000,  -0.00000000,   0.00000000,   0.00000000,   0.00000000,  -0.00000000,  -0.00000000,  -0.00000000,  -0.00000000,  -0.00000000,  -0.00000000,  -0.00000000,   0.00000000,  -0.00000000,  -0.00000000,   0.00000000,
NI2tpp,   0.00021140,   0.00017798,   0.00020876,   0.00021264,   0.00020205,   0.00021842,   0.00020555,   0.00020876,   0.00016271,   0.00023074,   0.00017097,   0.00025174,   0.00026709,   0.00027758,   0.00028463,   0.00014474,   0.00014885,   0.00014816,
NI2uabcpp,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,
N2Otpp,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,
NACODA,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00081757,   0.00024411,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,
NACtex,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,
NACtpp,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,
NADDP,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,
NADH10,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,
NADH16pp,  24.94850121,  21.75033891,  29.44890303,  25.54310396,  24.08689124,  25.59175325,  24.46945857,  24.74126011,  21.41707213,  25.23451904,  19.25337390,  27.32768015,  25.33421528,  29.31480541,  26.63626390,  26.69796982,  22.89109553,  20.91229678,
NMNAT,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,
NMNDA,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,
NMNN,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,  -0.00000017,   0.00000000,
NMNPtpp,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,
NADH17pp,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   1.17921042,   0.00000000,   0.00000000,   0.00000000,   0.25857881,   0.00000000,   0.00000000,   0.00000000,
NADH18pp,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.20892945,   0.00000000,  -0.00000004,   0.00000000,   0.00000028,   0.29886005,   0.00000000,   0.00000000,   0.00000000,   0.00000000,
NMNt7pp,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,
LPLIPAL2A181,   0.00000000,  -0.00000000,   0.00000000,  -0.00000000,   0.00000000,   0.00000000,   0.00000000,  -0.00000000,  -0.00000000,  -0.00000000,  -0.00000000,  -0.00000000,  -0.00000000,  -0.00000000,   0.00000000,  -0.00000000,  -0.00000000,   0.00000000,
NMNtex,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,
NNAM,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,   0.00000000,
